actual_size,agent_count,agents,candidate_id,complete,conflict_trajectory,continuation_teacher,executed_steps,feasible,final_conflict_ratio,final_conflicts,final_fingerprint,final_repair_fingerprint,horizon,initial_conflicts,initial_fingerprint,initial_repair_fingerprint,is_v2_candidate,layout_mode,log_total_seconds,low_level_expanded,low_level_generated,low_level_reopened,low_level_runs,map_id,no_progress,normalized_step_auc,normalized_wall_auc_seconds,observed_total_seconds,padded_steps,pp_replan_seconds,producer_identity_fingerprint,repair_wall_seconds,root_selection_seconds,schema,selection_families,selection_wall_seconds,source_stratum,split,state_id,stop_reason,trial_index
16,600,"6,25,55,135,202,245,327,385,421,443,479,501,511,513,571,599",neighborhood-0b8508556d2d876e,True,"5,3,3,0",official_adaptive,3,True,0.0,0,31df719484f768b8c0bdd69dbdaf3d0ba50de30561a752e23c1e156569cf8dab,1b9066eb11fc69ebe87e9545359814db8db262169be70ed8b561092953358098,3,5,e457fd9fb0385b4077d5c8f525b7160ed221a20dedcfd4822deb6aea8f4d74d4,9fe5836dcb30df6aa33935a5511bea820b1827dfdc679d555cb0200dcb613362,False,regular_beltway,0.3957363077618697,15071,42346,1934,24,policy_train_regular_beltway_0000,False,0.5666666666666667,0.3482027881998647,0.48547755699985373,0,0.064072428,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.20515563399987968,0.06336215199996786,lns2.receding_q_label_pilot.v2,target:16,0.28032192299997405,high_cost_progress,policy_train,s3__policy_train__policy_train_regular_beltway_0000__task_0016__seed_0000__official_adaptive__decision_0004__0113,feasible,0
16,600,"6,25,55,135,202,245,327,385,421,443,479,501,511,513,571,599",neighborhood-0b8508556d2d876e,True,"5,5,5,3",official_adaptive,3,False,0.6,3,bca58f03d9486a414139107ade44d7f5e1d9ccaee6eafaf948f942af8c47cf2f,6185bce8620e27f9fcf69e56dd598f73c25e95205597c7e32a1a72ee92f7a8f0,3,5,e457fd9fb0385b4077d5c8f525b7160ed221a20dedcfd4822deb6aea8f4d74d4,9fe5836dcb30df6aa33935a5511bea820b1827dfdc679d555cb0200dcb613362,False,regular_beltway,0.3904205542061411,19604,52968,1989,24,policy_train_regular_beltway_0000,False,0.9333333333333333,0.4776020749999361,0.4776020749999361,0,0.06837722,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.20705769799997142,0.06336215199996786,lns2.receding_q_label_pilot.v2,target:16,0.2705443769999647,high_cost_progress,policy_train,s3__policy_train__policy_train_regular_beltway_0000__task_0016__seed_0000__official_adaptive__decision_0004__0113,horizon_complete,1
8,600,"9,67,129,170,171,377,432,498",neighborhood-0d9d4a60d44ec53f,True,"5,5,5,2",official_adaptive,3,False,0.4,2,acc84ed76db9dde2e82b7f78d8189a4bd44a497cb7cb5c552f9c9ddf5ff77ecd,b59e54859c0100c01a01d8969c26bec619a8273f70c7b79bf3db83ac01d232cf,3,5,e457fd9fb0385b4077d5c8f525b7160ed221a20dedcfd4822deb6aea8f4d74d4,9fe5836dcb30df6aa33935a5511bea820b1827dfdc679d555cb0200dcb613362,False,regular_beltway,0.36277103317160037,10165,29914,801,16,policy_train_regular_beltway_0000,False,0.9,0.43730672599986065,0.43730672599986065,0,0.04026718,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.17717835099995227,0.06336215199996786,lns2.receding_q_label_pilot.v2,random:8,0.2601283749999084,high_cost_progress,policy_train,s3__policy_train__policy_train_regular_beltway_0000__task_0016__seed_0000__official_adaptive__decision_0004__0113,horizon_complete,0
8,600,"9,67,129,170,171,377,432,498",neighborhood-0d9d4a60d44ec53f,True,"5,5,5,3",official_adaptive,3,False,0.6,3,6b7901b571604c95ccc300f3356f041de6e7dd20990dd71683bf9353bfbed2e9,3726ece0a7c4dc04c216062961c39f69fbf91cc92b3e81bcc3f9cd67717ef709,3,5,e457fd9fb0385b4077d5c8f525b7160ed221a20dedcfd4822deb6aea8f4d74d4,9fe5836dcb30df6aa33935a5511bea820b1827dfdc679d555cb0200dcb613362,False,regular_beltway,0.3899883438002067,11887,33949,688,16,policy_train_regular_beltway_0000,False,0.9333333333333333,0.4769635779997543,0.4769635779997543,0,0.046333335,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.18886804299995674,0.06336215199996786,lns2.receding_q_label_pilot.v2,random:8,0.28809553499979756,high_cost_progress,policy_train,s3__policy_train__policy_train_regular_beltway_0000__task_0016__seed_0000__official_adaptive__decision_0004__0113,horizon_complete,1
16,600,"9,23,27,103,107,119,131,151,153,223,307,335,346,462,519,587",neighborhood-0e81e824ecae48c6,True,"5,3,3,1",official_adaptive,3,False,0.2,1,c1a62cf455540ccac9f4fc2cfe2f19b0b2cb9dac4ed19e3a67f7f44ed2cc239c,63403fcadd855d9fe06abb3773e13a51265d5ad0194c6786a09f7394035deadd,3,5,e457fd9fb0385b4077d5c8f525b7160ed221a20dedcfd4822deb6aea8f4d74d4,9fe5836dcb30df6aa33935a5511bea820b1827dfdc679d555cb0200dcb613362,False,regular_beltway,0.40680795208937304,29523,70005,6006,24,policy_train_regular_beltway_0000,False,0.6,0.37712137499988785,0.5020156189998488,0,0.098839033,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.23883400099998653,0.06336215199996786,lns2.receding_q_label_pilot.v2,collision:16,0.2631816179998623,high_cost_progress,policy_train,s3__policy_train__policy_train_regular_beltway_0000__task_0016__seed_0000__official_adaptive__decision_0004__0113,horizon_complete,0
16,600,"9,23,27,103,107,119,131,151,153,223,307,335,346,462,519,587",neighborhood-0e81e824ecae48c6,True,"5,3,3,1",official_adaptive,3,False,0.2,1,e42fb35e1680785cec11a45e03ff6ffb7881b4400d8db4ab90112188fb22d4b6,39fc90507a7a2e7f6b5c71f76d0299db1189b742bc42c98569e9633c8add8062,3,5,e457fd9fb0385b4077d5c8f525b7160ed221a20dedcfd4822deb6aea8f4d74d4,9fe5836dcb30df6aa33935a5511bea820b1827dfdc679d555cb0200dcb613362,False,regular_beltway,0.39171518705244257,27204,64747,6104,24,policy_train_regular_beltway_0000,False,0.6,0.3577207955999029,0.47951626599990504,0,0.08969365100000001,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.22032805999992888,0.06336215199996786,lns2.receding_q_label_pilot.v2,collision:16,0.25918820599997616,high_cost_progress,policy_train,s3__policy_train__policy_train_regular_beltway_0000__task_0016__seed_0000__official_adaptive__decision_0004__0113,horizon_complete,1
8,600,"9,37,107,183,307,322,355,523",neighborhood-18d780d51eea384e,True,"5,3,3,1",official_adaptive,3,False,0.2,1,dcfe14aaa24fc1a83aefb41ad184e6241dd30445910dd59f6e6e2d17e93d9d0b,11e941ea15b02801db18484229108c7caa37e0aae4b05ad8b85385aabecaacd0,3,5,e457fd9fb0385b4077d5c8f525b7160ed221a20dedcfd4822deb6aea8f4d74d4,9fe5836dcb30df6aa33935a5511bea820b1827dfdc679d555cb0200dcb613362,False,regular_beltway,0.38857824152714,28618,38648,15077,16,policy_train_regular_beltway_0000,False,0.6,0.3522779023999192,0.4748823759998686,0,0.076081446,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.21563506400002552,0.06336215199996786,lns2.receding_q_label_pilot.v2,target:8,0.2592473119998431,high_cost_progress,policy_train,s3__policy_train__policy_train_regular_beltway_0000__task_0016__seed_0000__official_adaptive__decision_0004__0113,horizon_complete,0
8,600,"9,37,107,183,307,322,355,523",neighborhood-18d780d51eea384e,True,"5,3,3,2",official_adaptive,3,False,0.4,2,ef6fc09e0d156266b1f3e9d4dae326e2080cf32db26d77dda30cd039e2061d0b,f1f88af3ac29530e77b6bd2ecd1208b00d8d439cb34405d1e7223173c712248f,3,5,e457fd9fb0385b4077d5c8f525b7160ed221a20dedcfd4822deb6aea8f4d74d4,9fe5836dcb30df6aa33935a5511bea820b1827dfdc679d555cb0200dcb613362,False,regular_beltway,0.3984732076411343,29195,43817,13911,16,policy_train_regular_beltway_0000,False,0.6333333333333333,0.3552452822000305,0.48954872900003465,0,0.076483153,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.22547003199997562,0.06336215199996786,lns2.receding_q_label_pilot.v2,target:8,0.26407869700005904,high_cost_progress,policy_train,s3__policy_train__policy_train_regular_beltway_0000__task_0016__seed_0000__official_adaptive__decision_0004__0113,horizon_complete,1
16,600,"0,62,89,149,172,174,216,223,239,363,425,458,459,497,536,543",neighborhood-1ad3096d163c496c,True,"5,5,5,3",official_adaptive,3,False,0.6,3,860ecc8e2b5568eb4c9765000cfb266e896fdcc7427288bd919f231c54d64dd5,9dd8671906511a3d90b685b77220a08b377fc1d311f910815bb0a182d943b010,3,5,e457fd9fb0385b4077d5c8f525b7160ed221a20dedcfd4822deb6aea8f4d74d4,9fe5836dcb30df6aa33935a5511bea820b1827dfdc679d555cb0200dcb613362,False,regular_beltway,0.39148554306887623,17290,45054,2719,24,policy_train_regular_beltway_0000,False,0.9333333333333333,0.4791765429999941,0.4791765429999941,0,0.060524153,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.20272527400004492,0.06336215199996786,lns2.receding_q_label_pilot.v2,random:16,0.2764512689999492,high_cost_progress,policy_train,s3__policy_train__policy_train_regular_beltway_0000__task_0016__seed_0000__official_adaptive__decision_0004__0113,horizon_complete,0
16,600,"0,62,89,149,172,174,216,223,239,363,425,458,459,497,536,543",neighborhood-1ad3096d163c496c,True,"5,5,4,4",official_adaptive,3,False,0.8,4,1b5afaec9c2999cb5ec41a3c2bd1cd93c4a75c5d68cfac7d8511c73f4ec41738,e54a1d672a23af31ff41a2b3efef83acb1c504f98f4a39100667ff929f04ba90,3,5,e457fd9fb0385b4077d5c8f525b7160ed221a20dedcfd4822deb6aea8f4d74d4,9fe5836dcb30df6aa33935a5511bea820b1827dfdc679d555cb0200dcb613362,False,regular_beltway,0.4222763637492852,16761,53174,568,32,policy_train_regular_beltway_0000,False,0.9,0.49095944479995524,0.5254300399999465,0,0.075318684,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.2503673119999803,0.06336215199996786,lns2.receding_q_label_pilot.v2,random:16,0.27506272799996623,high_cost_progress,policy_train,s3__policy_train__policy_train_regular_beltway_0000__task_0016__seed_0000__official_adaptive__decision_0004__0113,horizon_complete,1
8,600,"25,29,54,214,223,360,386,427",neighborhood-1f50de798f2484ca,True,"5,5,5,3",official_adaptive,3,False,0.6,3,3b33e47c8521c87d27eda3417917c0676f53eac7ce26f15d371814549a1c9f20,345c4863e33fc060cfba726be7e229dc902e5fc353c08c4b89aa1bcec325e380,3,5,e457fd9fb0385b4077d5c8f525b7160ed221a20dedcfd4822deb6aea8f4d74d4,9fe5836dcb30df6aa33935a5511bea820b1827dfdc679d555cb0200dcb613362,False,regular_beltway,0.36966381513514246,15345,32550,4462,16,policy_train_regular_beltway_0000,False,0.9333333333333333,0.4472479900000508,0.4472479900000508,0,0.048710182000000005,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.1825288410000212,0.06336215199996786,lns2.receding_q_label_pilot.v2,random:8,0.2647191490000296,high_cost_progress,policy_train,s3__policy_train__policy_train_regular_beltway_0000__task_0016__seed_0000__official_adaptive__decision_0004__0113,horizon_complete,0
8,600,"25,29,54,214,223,360,386,427",neighborhood-1f50de798f2484ca,True,"5,5,4,4",official_adaptive,3,False,0.8,4,a80172638c8d3a568073a22a7880bf1b24c927a27791d00e700cea22cb54193b,b89347ed2c774c4ec5f94821349fdfc398b5a2f4c87f872e4338618e6a6e52ec,3,5,e457fd9fb0385b4077d5c8f525b7160ed221a20dedcfd4822deb6aea8f4d74d4,9fe5836dcb30df6aa33935a5511bea820b1827dfdc679d555cb0200dcb613362,False,regular_beltway,0.422721762523448,20167,49574,4111,24,policy_train_regular_beltway_0000,False,0.9,0.4904659227997854,0.5261096159997578,0,0.080411306,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.2463452269997788,0.06336215199996786,lns2.receding_q_label_pilot.v2,random:8,0.279764388999979,high_cost_progress,policy_train,s3__policy_train__policy_train_regular_beltway_0000__task_0016__seed_0000__official_adaptive__decision_0004__0113,horizon_complete,1
8,600,"25,55,139,278,443,465,503,587",neighborhood-2112d471942eff56,True,"5,3,3,0",official_adaptive,3,True,0.0,0,0c6637a19a9d3431dd5238c58ceefe033d3a105370fdd05ae6cc726b4aacc0e7,fafc3599be57a8351179e72ede70da45b8a5fe870a3a3112427da0545c75ad3f,3,5,e457fd9fb0385b4077d5c8f525b7160ed221a20dedcfd4822deb6aea8f4d74d4,9fe5836dcb30df6aa33935a5511bea820b1827dfdc679d555cb0200dcb613362,False,regular_beltway,0.39064862478967854,12668,34847,1074,16,policy_train_regular_beltway_0000,False,0.5666666666666667,0.33974715499996366,0.4779391109999551,0,0.050727413,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.1980662729999949,0.06336215199996786,lns2.receding_q_label_pilot.v2,collision:8,0.2798728379999602,high_cost_progress,policy_train,s3__policy_train__policy_train_regular_beltway_0000__task_0016__seed_0000__official_adaptive__decision_0004__0113,feasible,0
8,600,"25,55,139,278,443,465,503,587",neighborhood-2112d471942eff56,True,"5,3,3,1",official_adaptive,3,False,0.2,1,dda4d370f2837fa5720c1f9b2c4dae9bce59f015ac851aaea22ee145953a5fc9,79873c4eb067d9c6ff7b13d749be850d59ab26ea3053e8ac999a61bae6cb25b0,3,5,e457fd9fb0385b4077d5c8f525b7160ed221a20dedcfd4822deb6aea8f4d74d4,9fe5836dcb30df6aa33935a5511bea820b1827dfdc679d555cb0200dcb613362,False,regular_beltway,0.4054770280371038,13508,34550,1768,16,policy_train_regular_beltway_0000,False,0.6,0.35009353319999265,0.500017879999973,0,0.054382926,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.21951492400000916,0.06336215199996786,lns2.receding_q_label_pilot.v2,collision:8,0.2805029559999639,high_cost_progress,policy_train,s3__policy_train__policy_train_regular_beltway_0000__task_0016__seed_0000__official_adaptive__decision_0004__0113,horizon_complete,1
4,600,"55,135,443,599",neighborhood-31f77190ccee3b0e,True,"5,5,5,2",official_adaptive,3,False,0.4,2,3c6c29c5b14c01d37f6fa4337decb9d0a738e2457e57fabea76a19993f9d3efe,e851fd0f664aaaf2e9c7b3f908031d71388507625f55e0f36ee433555913dcbb,3,5,e457fd9fb0385b4077d5c8f525b7160ed221a20dedcfd4822deb6aea8f4d74d4,9fe5836dcb30df6aa33935a5511bea820b1827dfdc679d555cb0200dcb613362,False,regular_beltway,0.3812527647699515,9952,27698,948,12,policy_train_regular_beltway_0000,False,0.9,0.46411763599985534,0.46411763599985534,0,0.03867037,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.18885893099991335,0.06336215199996786,lns2.receding_q_label_pilot.v2,target:4,0.275258704999942,high_cost_progress,policy_train,s3__policy_train__policy_train_regular_beltway_0000__task_0016__seed_0000__official_adaptive__decision_0004__0113,horizon_complete,0
4,600,"55,135,443,599",neighborhood-31f77190ccee3b0e,True,"5,5,5,3",official_adaptive,3,False,0.6,3,23c5e0e0f90c336919eb090bdd500cdcde866e3802704af44e904849ccf506a6,cc97f90f1952c8e36c92927a7a359e6b0d4b5be18a7308217302ce9df021af34,3,5,e457fd9fb0385b4077d5c8f525b7160ed221a20dedcfd4822deb6aea8f4d74d4,9fe5836dcb30df6aa33935a5511bea820b1827dfdc679d555cb0200dcb613362,False,regular_beltway,0.3845510294587341,12271,33676,728,12,policy_train_regular_beltway_0000,False,0.9333333333333333,0.4689546560000508,0.4689546560000508,0,0.051051124,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.19918624399997498,0.06336215199996786,lns2.receding_q_label_pilot.v2,target:4,0.26976841200007584,high_cost_progress,policy_train,s3__policy_train__policy_train_regular_beltway_0000__task_0016__seed_0000__official_adaptive__decision_0004__0113,horizon_complete,1
4,600,"153,223,286,307",neighborhood-7b89866f4e63508b,True,"5,3,3,1",official_adaptive,3,False,0.2,1,1448771dddfd97e781d548c16cc4841891a487591ba784b4aaf5455d547d5856,5ac78b9067a3a9d4cceb9377264f956d9c63b1a0909b65a3869d5aa1718b0808,3,5,e457fd9fb0385b4077d5c8f525b7160ed221a20dedcfd4822deb6aea8f4d74d4,9fe5836dcb30df6aa33935a5511bea820b1827dfdc679d555cb0200dcb613362,False,regular_beltway,0.3794043862829141,12046,29613,2078,12,policy_train_regular_beltway_0000,False,0.6,0.3317470695999418,0.46141389199988225,0,0.042639774000000005,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.18722681999997803,0.06336215199996786,lns2.receding_q_label_pilot.v2,target:4,0.2741870719999042,high_cost_progress,policy_train,s3__policy_train__policy_train_regular_beltway_0000__task_0016__seed_0000__official_adaptive__decision_0004__0113,horizon_complete,0
4,600,"153,223,286,307",neighborhood-7b89866f4e63508b,True,"5,5,4,1",official_adaptive,3,False,0.2,1,664fdf9b03999dec7ce5e48ee24bb7628821df39efea899b21e090742a69d788,0a3d6e666a5cb97c1379215198f1949d38de2d8668548df7c585c8bbc333c131,3,5,e457fd9fb0385b4077d5c8f525b7160ed221a20dedcfd4822deb6aea8f4d74d4,9fe5836dcb30df6aa33935a5511bea820b1827dfdc679d555cb0200dcb613362,False,regular_beltway,0.3777195240059171,14637,38668,2549,20,policy_train_regular_beltway_0000,False,0.8,0.42604502980000236,0.4589536839999937,0,0.055390545000000006,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.19859500300003674,0.06336215199996786,lns2.receding_q_label_pilot.v2,target:4,0.26035868099995696,high_cost_progress,policy_train,s3__policy_train__policy_train_regular_beltway_0000__task_0016__seed_0000__official_adaptive__decision_0004__0113,horizon_complete,1
8,600,"25,55,135,385,421,443,571,599",neighborhood-7f9539356bf5f953,True,"5,5,5,2",official_adaptive,3,False,0.4,2,c783b9c82ab37da1260c9776e87d5b45f444062643ffa0a75d76f106eeabe4aa,af1338f5676b353b1f68105063e65829f4cac652728bf21c5c3b06aa80ae66af,3,5,e457fd9fb0385b4077d5c8f525b7160ed221a20dedcfd4822deb6aea8f4d74d4,9fe5836dcb30df6aa33935a5511bea820b1827dfdc679d555cb0200dcb613362,False,regular_beltway,0.420054783313732,15379,40825,1829,16,policy_train_regular_beltway_0000,False,0.9,0.5220449359999293,0.5220449359999293,0,0.057721318,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.21717375599996558,0.06336215199996786,lns2.receding_q_label_pilot.v2,target:8,0.3048711799999637,high_cost_progress,policy_train,s3__policy_train__policy_train_regular_beltway_0000__task_0016__seed_0000__official_adaptive__decision_0004__0113,horizon_complete,0
8,600,"25,55,135,385,421,443,571,599",neighborhood-7f9539356bf5f953,True,"5,3,3,1",official_adaptive,3,False,0.2,1,96add97b417500af1f321eeb0fb010dd952dd3150f5b44c27e9abfdf4c82399e,d30600ebdd3aea5f8999470a98be5672d570a996e931a72cc4bed5c700fa922f,3,5,e457fd9fb0385b4077d5c8f525b7160ed221a20dedcfd4822deb6aea8f4d74d4,9fe5836dcb30df6aa33935a5511bea820b1827dfdc679d555cb0200dcb613362,False,regular_beltway,0.39279568483151583,14816,38012,1815,16,policy_train_regular_beltway_0000,False,0.6,0.3431042451999701,0.48111574400002155,0,0.054030667,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.20295595799996136,0.06336215199996786,lns2.receding_q_label_pilot.v2,target:8,0.2781597860000602,high_cost_progress,policy_train,s3__policy_train__policy_train_regular_beltway_0000__task_0016__seed_0000__official_adaptive__decision_0004__0113,horizon_complete,1
16,600,"9,31,37,95,107,124,153,183,223,261,276,291,307,355,523,567",neighborhood-a11aafa1e144b13e,True,"5,3,3,3",official_adaptive,3,False,0.6,3,e7da06f4c9963924ee9ebe0097dd247c36b223849137c8f36b13f5749521c4b9,f0aa86be8e04c84bf2940ca15e9c27d10c53119a001d0f99f4031ce6e6232c81,3,5,e457fd9fb0385b4077d5c8f525b7160ed221a20dedcfd4822deb6aea8f4d74d4,9fe5836dcb30df6aa33935a5511bea820b1827dfdc679d555cb0200dcb613362,False,regular_beltway,0.41274728590495874,38534,65336,17029,24,policy_train_regular_beltway_0000,False,0.6666666666666666,0.3790725943999632,0.5109631359999867,0,0.10522267099999999,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.2482064390000005,0.06336215199996786,lns2.receding_q_label_pilot.v2,target:16,0.26275669699998616,high_cost_progress,policy_train,s3__policy_train__policy_train_regular_beltway_0000__task_0016__seed_0000__official_adaptive__decision_0004__0113,horizon_complete,0
16,600,"9,31,37,95,107,124,153,183,223,261,276,291,307,355,523,567",neighborhood-a11aafa1e144b13e,True,"5,2,2,0",official_adaptive,3,True,0.0,0,074eef290ae9e00d9d56273c8ebcf4ef55757810b1626833e94e12189b76fa5b,7783fe39d5b2bd5ab2564bafb33d65a00940569077ed55e5780478dc57f981cd,3,5,e457fd9fb0385b4077d5c8f525b7160ed221a20dedcfd4822deb6aea8f4d74d4,9fe5836dcb30df6aa33935a5511bea820b1827dfdc679d555cb0200dcb613362,False,regular_beltway,0.4178760408789916,31316,49193,15384,24,policy_train_regular_beltway_0000,False,0.43333333333333335,0.310296568999911,0.5187324019998414,0,0.086863833,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.22988802700001543,0.06336215199996786,lns2.receding_q_label_pilot.v2,target:16,0.28884437499982596,high_cost_progress,policy_train,s3__policy_train__policy_train_regular_beltway_0000__task_0016__seed_0000__official_adaptive__decision_0004__0113,feasible,1
4,600,"9,153,223,307",neighborhood-a71a6a6cd6ee7b63,True,"5,2,2,0",official_adaptive,3,True,0.0,0,a07e5099cc51f8afe050d7a3f4f1200c328faad3b8f75c1d5526aa04bc94e578,6edc9fdfce786178551b0bf443822567a4dbd5f95a9fc790c495519c3917aa71,3,5,e457fd9fb0385b4077d5c8f525b7160ed221a20dedcfd4822deb6aea8f4d74d4,9fe5836dcb30df6aa33935a5511bea820b1827dfdc679d555cb0200dcb613362,True,regular_beltway,0.3798371193731322,11862,29399,2029,12,policy_train_regular_beltway_0000,False,0.43333333333333335,0.2685907079998969,0.4620464309998624,0,0.045214506,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.19669289499995557,0.06336215199996786,lns2.receding_q_label_pilot.v2,collision:4,0.26535353599990685,high_cost_progress,policy_train,s3__policy_train__policy_train_regular_beltway_0000__task_0016__seed_0000__official_adaptive__decision_0004__0113,feasible,0
4,600,"9,153,223,307",neighborhood-a71a6a6cd6ee7b63,True,"5,4,4,2",official_adaptive,3,False,0.4,2,35548d35c492c2e1d481ce8d7921761499ae776f2b5e6e8c878821de6eeb24a7,a878227a8cf3755afc1a25eb40e58551ea9873ca96d53fbbf558ac20a3743760,3,5,e457fd9fb0385b4077d5c8f525b7160ed221a20dedcfd4822deb6aea8f4d74d4,9fe5836dcb30df6aa33935a5511bea820b1827dfdc679d555cb0200dcb613362,True,regular_beltway,0.41161739525191404,13076,34326,1312,12,policy_train_regular_beltway_0000,False,0.7666666666666667,0.43582391260008535,0.509256877000098,0,0.051214463,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.20161342600010812,0.06336215199996786,lns2.receding_q_label_pilot.v2,collision:4,0.3076434509999899,high_cost_progress,policy_train,s3__policy_train__policy_train_regular_beltway_0000__task_0016__seed_0000__official_adaptive__decision_0004__0113,horizon_complete,1
8,200,"1,19,32,40,64,102,106,171",neighborhood-00c03144b794fc27,True,"1,0",official_adaptive,1,True,0.0,0,a5e742aa95891bf97e6e62b64a3b4180450d82ac0144c0c14f83c18e4513d672,e88f60d75c2d513676be0149c526aaa1788b8c390448a4577dbf70eefed91645,3,1,64e96406f71f4ed36218895c32ee0ce6655e29f1f2109260e56c58e6f09b55bb,8559b3e42cd0623f6419c5d6704c2b85aa80199a0e8ad904bab2cf2188bf839e,False,regular_beltway,0.04425180423277181,957,3684,126,8,policy_train_regular_beltway_0002,False,0.16666666666666666,0.04524551900010465,0.04524551900010465,2,0.003405074,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.01768552600003659,0.02755999300006806,lns2.receding_q_label_pilot.v2,random:8,0.02755999300006806,near_feasible,policy_train,s3__policy_train__policy_train_regular_beltway_0002__task_0011__seed_0000__official_adaptive__decision_0000__0109,feasible,0
8,200,"1,19,32,40,64,102,106,171",neighborhood-00c03144b794fc27,True,"1,0",official_adaptive,1,True,0.0,0,55cd0f5a082be51352a22452504ba6a3d1fa4fd51efa0baca623ec38c17d176c,230139cd4a583b05ed87aa955ebf6aed33031f828ab45f3f7eb632a22a1b4744,3,1,64e96406f71f4ed36218895c32ee0ce6655e29f1f2109260e56c58e6f09b55bb,8559b3e42cd0623f6419c5d6704c2b85aa80199a0e8ad904bab2cf2188bf839e,False,regular_beltway,0.04636022855147275,992,3794,129,8,policy_train_regular_beltway_0002,False,0.16666666666666666,0.04745166500003961,0.04745166500003961,2,0.004485071,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.01989167199997155,0.02755999300006806,lns2.receding_q_label_pilot.v2,random:8,0.02755999300006806,near_feasible,policy_train,s3__policy_train__policy_train_regular_beltway_0002__task_0011__seed_0000__official_adaptive__decision_0000__0109,feasible,1
3,200,"2,121,157",neighborhood-02e32a6fd688f93b,True,"1,0",official_adaptive,1,True,0.0,0,644fb33bd636fd0688420a7087e677034fc1c455d5842ed828bddea639cb3365,b0e28dbf9c8ae218151cbf66ecf1af8d88413da838d5736a24ca0b90b6bf2052,3,1,64e96406f71f4ed36218895c32ee0ce6655e29f1f2109260e56c58e6f09b55bb,8559b3e42cd0623f6419c5d6704c2b85aa80199a0e8ad904bab2cf2188bf839e,False,regular_beltway,0.04150753772181178,804,2798,113,3,policy_train_regular_beltway_0002,False,0.16666666666666666,0.04238101900000402,0.04238101900000402,2,0.002256574,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.014821025999935955,0.02755999300006806,lns2.receding_q_label_pilot.v2,target:16,0.02755999300006806,near_feasible,policy_train,s3__policy_train__policy_train_regular_beltway_0002__task_0011__seed_0000__official_adaptive__decision_0000__0109,feasible,0
3,200,"2,121,157",neighborhood-02e32a6fd688f93b,True,"1,0",official_adaptive,1,True,0.0,0,8a08d3e9148b25a294b4c39ba6434d9562682554320855ed192c310baf5dbea2,ea00ad7b466ad9c678e7ffa67953b061e802e2134e4dd810c13c09d507f18768,3,1,64e96406f71f4ed36218895c32ee0ce6655e29f1f2109260e56c58e6f09b55bb,8559b3e42cd0623f6419c5d6704c2b85aa80199a0e8ad904bab2cf2188bf839e,False,regular_beltway,0.044901861174372996,787,2693,106,3,policy_train_regular_beltway_0002,False,0.16666666666666666,0.045925209000074574,0.045925209000074574,2,0.002531688,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.018365216000006512,0.02755999300006806,lns2.receding_q_label_pilot.v2,target:16,0.02755999300006806,near_feasible,policy_train,s3__policy_train__policy_train_regular_beltway_0002__task_0011__seed_0000__official_adaptive__decision_0000__0109,feasible,1
